,tweetids,topics,alltopics,categories,ThirdPartyObservation,SignificantEventChange,Factoid,FirstPartyObservation,ContinuingNews,EmergingThreats,Official,Hashtags,KnownAlready,ServiceAvailable,Irrelevant,MultimediaShare,Discussion,Sentiment,Unknown,Advice,SearchAndRescue,cleanedtweets
1851,665310588352884736,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Taxi drivers taking people home for free, people letting strangers hide with them in their home. Unity #PrayForParis"
1852,665545815646183424,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Terrorism is probably the highest form of cowardice #PrayForParis
1853,665518417173200898,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,State group claims Paris attacks
1854,665503962368499712,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#prayfor baghdad: funeral bombing lebanon: bombing beirut: suicide bombing paris: terrorist attacks japan: earthquake mexico: earthquake
1855,665538567226048512,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Paris attacks: Musician's emotional performance of John Lennon's 'Imagine' outside Bataclan concert hall
1856,665495603892326401,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,": HOW DO EU LEADERS SAY THEY ARE SHOCKED BY PARIS ATTACKS ?,, DO THEY THINK WE ARE STUPID,,"
1857,665389379930759168,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Still grieving for +100 victims in #AnkaraBombing my heart hurts for those affected by #ParisAttacks We have to end the wars and find peace
1858,665344502702280704,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NYPD tightens security throughout city in wake of Paris attacks #watchcbs19
1859,665413050434895872,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"""I believe there are angels among us, sent down to us from somewhere up above"" #PrayforParis #AngelsAmongUs"
1860,665532739203031040,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WATCH ISIS the police shooting terrorists in Paris here: #Paris #ParisAttacks Kristian Jensen #ISIS #PURPOSE
1861,665410035196018688,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Paris Attacks Push Facebook, Twitter Users to New Tools - Wall Street Journal"
1862,665591086262325248,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks: France will play England at Wembley: France's football international against England at Wembley...
1863,665668722212913152,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Outrage at Paris attacks masks our racism | Jonathan Cook's Blog via
1864,665659942360190976,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: #Paris attacks may compel US to consider escalating its military campaign in Iraq and Syria: #…
1865,665494549440110592,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris Attacks: Facebook Sets Up Safety Check - NDTV #News #technology
1866,665456388961906688,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paris attacks toll rises to 127 dead, 180 injured: police sources: Paris (AFP) - At least 127 people were kill..."
1867,665631625930219520,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Ted Cruz condemns Obama 'lunacy' on Syria as GOP reacts to Paris attacks, Sunday will be filled with this nonsense"
1868,665408429108961280,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,U.S. Political Reaction To Paris Attacks Split Along Party Lines: Politics is never far from controversy — be ...
1869,665330089945493504,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Just last week. Praying for this city. #PrayForParis
1870,665605509714694144,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: Paris Attacks Suggest a Shift in Islamic State's Strategy as It Directly Targets the West: Fri... #fo…
1871,665333980149841920,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,My thoughts &amp; love go out to those affected by the attacks in Paris tonight. #PrayForParis
1872,665377290734276608,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Im so sad and heartbroken rn, Paris, we ️ you , #PrayForParis, #PrayForPeace"
1873,665594819201249284,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARRESTS TIED TO PARIS ATTACK Belguim authorities conduct raid after tracing license plate of mystery car seen…
1874,665344646831181824,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,After Paris attack. NOW Wat is NEXT?? Retaliation? Then attack &amp; another retaliation? Where does it STOP? Geni has been out of the bottle.
1875,665496664749142016,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CNN Top Stories ° French President calls Paris attacks 'an act of war'; 128 dead:
1876,665300409301385216,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Watch The Moment An Explosion Rocked A Soccer Match In Paris
1877,665654692089896960,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Britain to hold emergency response meeting after Paris attacks
1878,665397601177640961,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris attack sees 150 dead after Eagles of Death Metal concert hostages are killed
1879,665538572322103296,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,ISIS claims credit for Paris attacks as France vows 'merciless' response via
1880,665450965483577345,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#PrayForParis Only one story this morning ...
1881,665319163473203201,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks: Thousands sing national anthem during stadium evacuation: This footage shows soccer ... #UberTalks
1882,665554416884412416,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Peace in the World Begins with You #ParisAttacks #PorteOuverte #Prayers4Paris #ISIS #emotionaleducationmatters
1883,665288745956995072,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is the area near one of the Paris attacks in July. All these flyers on the statue were for Charlie Hebdo
1884,665372098022518784,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,The world is supporting you Paris #PrayForParis
1885,665627731061841921,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,New York Steps Up Security After Paris Attacks - Wall Street Journal
1886,665310304817954816,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attack - condolences | Ahmadiyya Muslim Community International Press &amp; Media Office via
1887,665296465548460036,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'Hashtags']",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"#parisattack: 36 dead, 100 hostages taken after explosions near stadium, gunfire in restaurant orlnado left soccer stadium for safe place"
1888,665326052948836352,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BREAKING: PARIS UNDER SIEGE Police retake control of concert hall where gunmen were holding at least 100 hostages;…
1889,665387488664379395,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,likeatrooper: Bombings and shootings in Paris. Earthquake in Mexico. Tsunami warnings in Japan. Funeral...
1890,665318571526918144,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sexenio Obama on the Paris Attacks: President Obama called the attacks “an outrageous attempt to terr...
1891,665330753589215232,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"now i'm kinda scared. hopefully, philippines and the rest of the world stay safe from these tragedies #PrayForParis"
1892,665319446949396483,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paris attacks: 43 killed, fire officials say; hostage situation ongoing"
1893,665618218900258816,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ARRESTS TIED TO PARIS ATTACK Belgium authorities conduct raid after tracing license plate of mystery car seen ...
1894,665564256595804162,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Making this world a better place is everyone's's responsibility. #prayforparis🇫🇷 #prayfortheworld…
1895,665323980887228416,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Paris Attacks Remind Us the Free Is World at War with Brutal Terrorist Groups: Tonight’s horrific series... #tcot
1896,665327844612964352,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#PrayForParis from us Indonesia #1DID #1DID #1DID #1DID #1DID
1897,665409901439655936,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GOP Rep: Paris Attack Should Be A Wake Up Call About Accepting Refugees | The Daily Caller
1898,665491215857532928,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"French seek friends, shelter on social media after Paris attacks"
1899,665315924426166273,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,( #CesarAcosta ) Eagles of Death Metal reportedly escaped venue as Paris attacks ... ( #CesarGarcia )
1900,665343302045179904,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"the tweet is the least of our worries, it will get straightened out.. &amp; it wasn't posted to bring negativity. just drop it. #prayforparis"
1901,665354454711992321,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris Attacks: Eagles Of Death Metal Relatives Say Band Members Are Safe: At least two members of the Southern...
1902,665436032377217024,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paris Attacks: A Map of What's Been Confirmed: Multiple sites have reportedly been hit, including the Bataclan and…"
1903,665393072088436736,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,:AFP: Police say around 100 people were killed at Paris concert venue where hostage situation took place.
1904,665471220364746752,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7 terrorists detonated suicide bombs in horrific Paris attacks, official says"
1905,665627755292282880,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"ALERT: Photo: The Parthenon in Athens, Greece, lit in the colors of the French flag following Paris attacks - e…"
1906,665575672090234880,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,If only Obama had the guts. Cartoon About Paris Attacks Goes Viral Within MINUTES of Being Posted via
1907,665624388528529409,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CBS Changes Focus Of Democratic Debate To Terrorism: CBS changed the focus after the Paris attacks. The post CBS…
1908,665307024217911297,parisAttacks2015,parisAttacks2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"If you need somewhere safe, or can offer a safe place, #PorteOuverte #PrayersForParis"
1909,665321891565998086,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Retweeted WikiLeaks (): Paris attacks are the entirely predictable consequence of funding, training..."
1910,665489164394106880,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Paris attacks: memorials to the victims of Friday 13: From buildings lit up with the tricolour to shrines of f...
1911,665329542253314048,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Crazy things are happening in this world. #PrayforParis
1912,665318349761458178,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#結婚 #婚活 #セフレ #メル友 Shots heard inside Paris music hall where hostages held; at least 40 dead in ...
1913,665573836197335040,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Obama is sending a force of METOROLOGISTS to fight Global Warming after Paris attacks by #isis
1914,665456413012041729,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,pray for those who have died or been injured. I pray for those who mourn. I pray for peace. I #PrayForParis
1915,665353061708132352,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Airbnb Employees and Hosts Caught in Middle of Paris Violence #business
1916,665383617158344704,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": Amid the terror and horror, praying for Sabbath peace for Paris, and all of us. #JeSuisParisian"
1917,665612742515126272,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Don't blame Muslims for Paris attacks-Heartfelt letter goes viral #news
1918,665521057177161732,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MiamiHerald: RT NakedPoliticsFL: Marco Rubio on Paris attacks: 'A reminder of the increasing dangers facing free p…
1919,665343521574907904,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tonight's performance of #Urinetown is going out to #Paris. #JeSuisParis
1920,665570356283871232,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#business Police raid Brussels neighbourhood in link with Paris attacks: Belgian TV: Brussels (AFP) - Belgian ...
1921,665604629158346752,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"ISIS Claims Responsibility, Calling Paris Attacks ‘First of the Storm’"
1922,665342811739283457,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eagles of Death Metal Issue Statement on Paris Attack: Eagles of Death Metal are assessing the situation follo...
1923,665583583243833344,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#certified Paris attacks: Artists spread message for peace: #teamfollowback
1924,665302526464364548,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"she will be safe, no need to worry :) even though I was literally shatting myself for a moment. #PrayForParis"
1925,665312457154363396,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Obama condemns 'outrageous' Paris attacks, vows terrorists will face 'justice'"
1926,665294728909488128,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Absolutely devastating news about the attacks on Paris again tonight! Vile vile people in this world!! #Paris #PrayForParis
1927,665594378564403201,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris’s four hours of terror: Three explosions rock the Stade de France national stadium in the northeast of t...
1928,665533774709415936,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S. State Department says Americans are among the injured in the Paris attacks.
1929,665288749119643648,parisAttacks2015,parisAttacks2015,"['SignificantEventChange', 'Hashtags', 'ContinuingNews']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,BREAKING: We are bringing you the latest from #CBS on #Paris attacks. WATCH LIVE:
1930,665646676003176448,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: Social Media Rumours About The Paris Attacks That You Shouldn't Believe - BuzzFeed News
1931,665331216271327232,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paris Attacks: Not All Members of Eagles of Death Metal Accounted For, Source Says:"
1932,665409009713827841,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,We can do. It's behavior that appeal the importance of peace through music and movies !!! #PrayForParis
1933,665546309810524160,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,People Come Together To Defend Muslims From Bigots After Paris Attacks - via
1934,665388174269550592,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"You must not lose faith in humanity Humanity is an ocean if a few drops of the ocean are dirty,the ocean does not become dirty #PrayForParis"
1935,665625182258655232,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WICKED :Phyno Slayed On Instagram For Posting About #Prayers4Paris #Prayforparis #EnekemDotCom
1936,665449728952418304,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Hundreds Of People Died In A Terrorist Attack In Paris, Concert Goers Are Held In A Hostage..."
1937,665555578782007296,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Formula 1 to pay respects to Paris victims #f1 : Formula 1 is planning to pay its…
1938,665572881422663680,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: Not much to say about the Paris attacks. I'm more of a quiet thinker on stuff like this. But my heart goes out +
1939,665364396055523328,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rockets C Capela affected by Paris attacks: Rockets C Capela affected by Paris attacks
1940,665429698256707584,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Paris attacks: France vows 'merciless' response to unprecedented atrocity #News
1941,665292516351168512,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-nov-2015 «Shootings and explosions leave 26 dead in Paris» #París
1942,665547967441428481,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Islamic State calls France a 'principal target,' says Paris attack 'first of a storm': The Islamic State (ISIS..."
1943,665305682812387328,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,in mind I am with all the victims and their families and friends #PrayForParis
1944,665538588117987328,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Murder of any innocent is murder of whole humanity. As member of Muslim League (F) I condemn Paris attacks &amp; oppose extremism
1945,665485713706758144,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Paris attacks highlight Western vulnerability &amp; our selective grief &amp; outrage &gt;
1946,665354453516599296,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horrifying Eyewitness Accounts From Paris Attack Survivors: (function(){var src_url=""..."
1947,665322638181576705,parisAttacks2015,parisAttacks2015,"['Advice', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,#prayforparis Please stay safe. Stay inside. The world is a terrible place. And if you're not in…
1948,665307597499592704,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'Hashtags']",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least 40 people have been killed in multiple shootings in Paris and up to 60 people are being help hostage.-DG #ParisAttacks #hhshaywire
1949,665534956429582336,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: 300 victims #ParisAttacks treated since y'day. 80 in state of 'absolute emergency.' 43 witnesses &amp; relatives also being…
1950,665322577020108801,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,French forces raid Paris theater where dozens were held hostage; 2 attackers killed
1951,665356202595893248,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mark Levin Reacts to Paris Attack: Seal Our Borders, ‘Thank God for the Second Amendment’ - Breitbart via"
1952,665524490013712384,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,": Stand tall. Stay strong, Paris. #prayforparis"
1953,665282558394015744,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats', 'Hashtags']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Hard for the commentary to keep going, as he says there is a stadium lockdown due to explosions and shootings... #stadedefrance #paris"
1954,665543616987865088,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Paris Attacks: A Perfect Pretext For NATO To Mobilize in Syria and Iraq
1955,665323668617035776,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Paris attacks: President Obama says 'US stands with France' - BBC News
1956,665330876163584004,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Terror in Paris: ""Several Dozen"" Dead, Hostages Taken, France Closes Borders #economy"
1957,665626976842096640,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,French National Anthem Sung at Vigil Held in New York Following Paris Attacks via sharethis
1958,665329425542610945,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'Hashtags']",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,About 140 dead after siege at Bataclan concert hall and attacks across Paris – live #prayforparis
1959,665463072174284800,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,It's like she is making fun of the victims. She &amp; the stupid German gov have invited thousands of these radical! #Paris
1960,665350886126825472,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Your follow make my night in this sad evening #PrayForParis 🇫🇷
1961,665646680713404416,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Details emerge of coordinated Paris attacks
1962,665325808991498241,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T R I S T E S S E #prayforparis
1963,665586310959099904,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,College football players &amp; schools show support for victims of Paris attacks /via
1964,665578808255381504,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bill Maher: Bombing ISIS Caused the Paris Attacks - The Daily Beast i thought it was Guantanamo!
1965,665333017821364225,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Deadly Paris Attacks: What We Know So Far: Police say ""multiple acts of violence"" ... News"
1966,665296472813019136,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": so tell me how I can make a change? I close my eyes and I can see a better day, I close my eyes and pray. #PrayForParis"
1967,665303412750327808,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unbelievable what the world is becoming terrorism is the most frightening thing #PrayforParis 🇫🇷
