,tweetids,topics,alltopics,categories,FirstPartyObservation,Official,ContinuingNews,ThirdPartyObservation,SignificantEventChange,Factoid,Advice,Irrelevant,KnownAlready,EmergingThreats,MultimediaShare,ServiceAvailable,PastNews,Sentiment,Donations,Volunteer,Discussion,Weather,InformationWanted,MovePeople,cleanedtweets
300,391770533823401985,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Unparalleled danger' from Australian bushfires: Sydney (AFP) - Australian fire crews stepped up containment e...
301,391776858804457472,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ServiceAvailable', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,: Can donate to both #nswfires and #ABCSyriaAppeal via and
302,391779501232779264,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"amazing. summer hasnt even started in australia, and it's already forest fires."
303,391784614080954368,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": Prime Minister Tony Abbott joins Davidson Rural Fire Brigade to fight NSW #bushfires """
304,391790238659379200,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NewsINFOmedia Australia bush fires set to worsen: Australian firefighters warn that the return of hot weather...
305,391793195618557952,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia bush fires set to worsen
306,391798149104549888,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#سوريا #حمص #حلب Australia bush fires set to worsen - Australian firefighters warn that the ...
307,391798379782475776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Exhausted crews grab 5 mins rest, before more back burning on Mt York Rd in Blue Mountains #nswfires"
308,391798648238923776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia bush fires set to worsen: Australian firefighters warn that the return of hot weather and strong win...
309,391806843905138688,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Australia bush fires set to worsen
310,391810501325254657,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#teamfollowback Australia bush fires set to worsen #autofollow
311,391811377951555584,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Repent! cartoon #auspol #climatechange #nswfires #insiders
312,391812720107859968,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,News by BBC Australia bush fires set to worsen: Australian firefighters warn that the return of hot weather an...
313,391814167155314688,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia bush fires set to worsen Australian firefighters warn that the return of hot we...
314,391818294337892352,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Another bushfire sunset in Sydney… thoughts go out to everyone affected by or fighting the fires
315,391821993731194880,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Australia bush fires set to worsen
316,391830520759201792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid']",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: #Breaking: A state of emergency is declared in NSW by Premier Barry O'Farrell. Live: #NSWfires
317,391832487871414272,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": ""We're planning for the worst but hoping for the best"" - New South Wales Premier Barry O'Farrell on Australia fires"
318,391847784485498880,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Declaration of state of emergency for #NSWbushfires by - STATE EMERGENCY AND RESCUE...
319,391855472640151552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Latest #NSWfires update from here:
320,391873160041099264,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Advice']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,": In case I'm sent to the bushfires, grab bag preparation #firstaid #water #food #nswfires"
321,391874619671461888,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice', 'Sentiment']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,": If u r living near a bushfire area, put a bucket of water out for wild life - pass this on. #NSWfires Pls RETWEET"
322,391881712231120896,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews', 'Advice']",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Effective immediately refers to urgent #nswfires #emergency levels as 1 #emergencywarning 2 #emergencyalert 3 #nswsta…
323,391886846067609600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": . : ""We're planning for the worst but hoping for the best."" #NSWfires"
324,391894131561086977,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Officials: At least 57 bush fires rage in Australia; state of emergency declared
325,391895184310829057,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Official', 'ContinuingNews', 'Advice']",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Likely to be heavy smoke across Sydney and much of the state Dont call 000 just for smoke only for unattended fires
326,391897344414711808,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"#news 57 fires scorch eastern Australia: At least 57 bush fires are raging in eastern Australia, including 14 ..."
327,391897428288221184,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"At least 57 bush fires are raging in eastern Australia, including 14 that aren't contained, officials said."
328,391898170671648769,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57 fires scorch eastern Australia: At least 57 bush fires are raging in eastern Australia, including 14 that a..."
329,391899114390048768,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,See state of emergency declared in NSW because of bush fires - hope you are OK!
330,391905934315761665,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unrelenting fires burn Australia: At least 57 bush fires are raging in eastern Australia, including 14 that ar..."
331,391919888769351680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unrelenting fires burn Australia: At least 57 bush fires are raging in eastern Australia, including 14 that ar..."
332,391930340979527680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: Officials: At least 57 bush fires rage in Australia; state of emergency declared ”
333,391953963308036096,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Sydney last week,back there tomo night after show in Brisbane. Fires still look bad though, thoughts go out to everyone ther…"
334,391998649435029504,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia declares fire emergency: A state of emergency is declared in New South Wales as Australian firefight...
335,392019683869593600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,so much fires wtf australia this is horrible
336,392029871825625088,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: FIRE UPDATE: Families told to be ready to run as a massive 300km wall of fire sweeps through Blue Mtns. #nswfires | http:/…
337,392030903632818176,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: The entire Blue Mountains area as well as Penrith and Richmond are in danger of burning over the next few days. #nswfires
338,392031549530853376,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Key points from this morning's 7am briefing at NSW Rural Fire Service HQ - * 56 bush and grass fires, 12..."
339,392031608271667200,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,yes some good rain would be very beneficial #nswfires
340,392032107402256385,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PERFECT STORM: New South Wales' Worst Fires In A Decade Could Soon Get A Whole Lot Worse - #NSWfires
341,392033197883543552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This must be where all smoke blanketed Southern #Sydney coming from, even at airport its thick. #nswfires #Bushfires"
342,392037442552741888,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: NSW in state of emergency amid fears of potential mega-fire Can't wait for the next El Nino. #cli…
343,392043595563155457,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Three big days ahead for firefighters. Help us by planning ahead &amp; knowing what you will do if threatend by #nswfires http…
344,392043641704685568,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Advice']",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,: If you live near a bush fire zone please put out a bucket of water for wildlife. Please retweet #nswfires #wildlife
345,392046091199197185,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NSW bushfires live: residents evacuate amid worst conditions in 45 years: RFS chief warns three major fires co...
346,392047634690473985,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Photo | The show a sign of respect to the victims of the NSW fires. #GoWanderers #aleague
347,392048364516171776,australiaBushfire2013,australiaBushfire2013,"['MultimediaShare', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: Photo | The show a sign of respect to the victims of the NSW fires. #GoWanderers #aleague
348,392049119465730048,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Smokey #nswfires #NSWRFS #NoFilter
349,392050230989836288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"To all my friends and acquaintances in the path of the fires or working as firefighters, stay safe today! #nswfires"
350,392051057259323392,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: UPDATE: #GreatWesternHighway open however all motorists advised to avoid non-essential travel- via: #nswfires
351,392059814966087680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Kudos to N Coast Voices! It seems to have 1st spotted the mind-blowing story re bodgy Abbott #NSWFires photos #auspol
352,392067054309609472,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: UPDATE: Watch &amp; Act alerts in place for #MtVictoria &amp; #Balmoral in Southern Highlands. #nswfires
353,392067347923472384,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'Advice']",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#fnre #nswbushfires Regular bushfire updates available through NSW RFS
354,392067356295315456,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Official', 'Advice']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#fnre #nswbushfires Regular bushfire updates available through NSW RFS
355,392068824314298368,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Great thanks, although the air in Sydney is thick with smoke from the bush fires. Hope you are well."
356,392070321701781505,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Fears grow blazes will form 'mega-fire': NSW fire chiefs are growing increasingly worried major bushfires in t...
357,392071970063679488,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fear of super-fire in Australia may force mass evacuations affecting tens of thousands of people
358,392073169621614592,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: CALL OUT: Is Sydney's smoke haze affecting your health today? Send an email to news.com.au #9NEWSat6 #nswfires
359,392074683744399360,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impressive interview on ABC radio this am by NSW Emergency Services Minister Michael Gallacher on the NSW bush fires. #bushfires #nswpol
360,392080677417410560,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: #UOW digital media student Geordie McAleer records timelapse of Blue Mountain #bushfires #NSWfires #NSWRFS
361,392081117844492288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'EmergingThreats', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,: RT: Bilpin Village - expect to become isolated with no electricity for some days due to #nswfires Prepare yourself now i…
362,392081218499379201,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: NSW fires..#CSG SANTOS is EXEMPT from Fire Bans.??regulation called ‘SCHEDULE 15 – ..CONTINUE TO OPERATE ...NO MATTER WH…
363,392083277877493760,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice', 'Sentiment']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,": #nswrfs - we're not planning a mass evacuation of whole Blue Mountains.. But if you don't need to be there, don't go ther…"
364,392086121649172481,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: THANK YOU firefighters battling the #NSWbushfires. Leave your message of support here Pls RT ht…
365,392087866475425792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"EMERGENCY WARNING - #rfsnsw maintain emergency warning for Bell, Dargan, Clarence &amp; Bilpin #nswfires"
366,392088210383179776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 56 fires scorch eastern Australia; state of emergency declared:
367,392089527403024384,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hoping this is over soon for all concerned. #nswfires
368,392090353680908289,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Australia's PM fights fires (literally) for 14 hours as 'volunteer firey.' Wow. via
369,392091221893455872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": ""I've seen every major bushfire since 1963. This has potentially got to be the worst"": #nswfires #knowt…"
370,392092018802839552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Government cut in aid 'heartless'. Appalling. Shame on you . #nswfires
371,392093566513577986,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Advice']",0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: #NSWFires UPDATE: 58 fires are still burning with 14 uncontained! For emergency information on the fires call 1800 679 737 #9…
372,392098591306575872,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: State mine fire WNW of Lithgow. Looks like the wind has kicked it into gear #nswfires
373,392100344521437184,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'Advice']",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Watch and Act - Hall Road (Southern Highlands / Wollondilly). Picton Rd now open #nswrfs #nswfires
374,392111513932025857,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Unbelievable effort by firies all across Australia trying to contain NSW fires. Such sad scenes of loss, praying for everyone …"
375,392115699855810560,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Was so sad driving around seeing what the #nswfires have done around here, #wyongshire"
376,392119210488258561,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #Australia weather increases threat of fires
377,392122301690310656,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Dear pathetic arseholes looting houses in NSW fire zones .. You are disgusting pieces of shit !!!!
378,392122528191094784,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia weather increases threat of fires: Fifteen fires continue to burn out of control in New South Wales...
379,392124126199939073,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: EXLCUSIVE: FIRST PICS OF LUTING IN #NSWFIRES
380,392125422248280064,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,This is just horrible #nswfires
381,392136239383465985,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fears Australia blazes could merge: Wildfires in New South Wales could merge to form a massive blaze, the fire..."
382,392138995007647744,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Advice']",0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: #NSWFires UPDATE: A big concern for the area of Wilton. An Emergency warning has been issued residents should seek shelter. …
383,392139355730362368,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BREAKING: 11yo boy now charged with lighting fires: #NSWfires #sydneyfires #liveblog
384,392139414463201281,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Australian Inferno: Nick Moir's photographs of the #NSWFires #Bushfires via …
385,392139951338295296,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": New emergency warning issued. Burning embers being blown towards Wilton, says: #nswfires"
386,392140530143866880,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'Official', 'Advice']",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,: Hall Rd: An Emergency Alert Telephone Message has been sent to people in the Wilton Area #NSWRFS #nswfires
387,392140622397591552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"World gets picture as fire story shared: AS firefighters toil at the black-red coalface, the story of the NSW ..."
388,392141691970273280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,if you could use #nswfires that would be great
389,392142312727261185,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: Exhausted firefighters have worked through the night here in Winmalee ahead of horror weather conditions #nswfires http…
390,392151418540281856,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": NSW - For scale, latest #Lithgow #bushfire perimeter overlaid across #Sydney. #nswfires"
391,392152081248694273,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Advice']",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Take care with all this Bushfire smoke around: some helpful tips from Asthma Australia Foundation. #ausunions #fires
392,392153104650493952,australiaBushfire2013,australiaBushfire2013,"['Donations', 'FirstPartyObservation', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: It's another high risk day for #NSWfires. Donate to help affected #communities respond &amp; recover:
393,392153515688484864,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'Factoid', 'Official', 'Advice']",1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15:58 Oct 21 NSW #Bushfire Emergency Warning: Springwood (Blue Mountains). Details:
394,392153620575039488,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fears Australia blazes could merge: Bushfires in New South Wales could merge to form a massive blaze, the fire..."
395,392155063411425280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 4:05pm Media briefing with Commissioner Shane Fitzsimmons being live streamed now - #nswfires #NSWRFS
396,392157382844760064,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: A couple of kilometres of ember activity being reported at #wilton : #nswfires
397,392157940678803456,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Sydney Water warns that water pressure may be low in some areas due to ""extremely heavy demand"" for fire fighting."
398,392158506930819072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#australia #news Boy, 11, charged over starting two fires near Newcastle - The Australian"
399,392162034327879680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Starting to rain lightly on the ranges here in Canberra ... hope this is also happening further north over the fires #nswfires
